rule_id,bt_id,business_term_name,business_unit,table_name,target_column,execution_column,dq_dimension,rule_type,source_row,record_identifier,failed_value,failure_reason
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,6927,HR-0006926,2024-10-29 05:39:40.600000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,6934,HR-0006933,2025-01-02 05:39:40.614000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,6939,HR-0006938,2024-11-02 05:39:40.592000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,6982,HR-0006981,2024-12-19 05:39:40.600000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,6987,HR-0006986,2024-12-10 05:39:40.603000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7054,HR-0007053,2024-10-18 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7060,HR-0007059,2024-03-05 05:39:40.608000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7065,HR-0007064,2024-05-02 05:39:40.594000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7067,HR-0007066,2025-05-21 05:39:40.601000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7069,HR-0007068,2024-05-21 05:39:40.599000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7076,HR-0007074,2024-05-02 05:39:40.611000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7085,HR-0007084,2024-07-14 05:39:40.600000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7103,HR-0007102,2025-06-08 05:39:40.613000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7104,HR-0007103,2025-02-02 05:39:40.600000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7110,HR-0007109,2024-05-22 05:39:40.614000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7116,HR-0007115,2024-11-28 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7137,HR-0007136,2024-04-30 05:39:40.614000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7239,HR-0007238,2025-05-10 05:39:40.591000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7268,HR-0007267,2025-01-12 05:39:40.595000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7274,HR-0007273,2024-08-01 05:39:40.610000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7279,HR-0007278,2024-10-08 05:39:40.594000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7288,HR-0007287,2025-02-07 05:39:40.598000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7322,HR-0007321,2024-02-27 05:39:40.597000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7328,HR-0007327,2025-01-25 05:39:40.593000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7368,HR-0007367,2025-03-21 05:39:40.593000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7374,HR-0007373,2024-07-18 05:39:40.613000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7384,HR-0007383,2024-09-18 05:39:40.595000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7423,HR-0007422,2024-03-09 05:39:40.596000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7436,HR-0007435,2025-06-15 05:39:40.602000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7439,HR-0007438,2025-01-22 05:39:40.609000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7462,HR-0007461,2024-07-06 05:39:40.592000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7470,HR-0007469,2024-05-03 05:39:40.614000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7494,HR-0007493,2024-11-11 05:39:40.596000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7501,HR-0007500,2024-08-28 05:39:40.616000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7507,HR-0007506,2024-06-27 05:39:40.605000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7510,HR-0007509,2024-02-14 05:39:40.603000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7516,HR-0007515,2024-10-23 05:39:40.608000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7542,HR-0007541,2024-05-27 05:39:40.604000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7546,HR-0007545,2024-02-23 05:39:40.599000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7561,HR-0007560,2025-05-19 05:39:40.594000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7562,HR-0007561,2024-06-28 05:39:40.601000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7592,HR-0007591,2024-04-20 05:39:40.609000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7612,HR-0007611,2025-06-23 05:39:40.614000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7672,HR-0007671,2024-09-24 05:39:40.608000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7677,HR-0007676,2024-05-09 05:39:40.595000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7741,HR-0007740,2024-03-07 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7742,HR-0007741,2024-09-05 05:39:40.598000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7749,HR-0007748,2024-11-22 05:39:40.615000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7772,HR-0007771,2024-09-11 05:39:40.598000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7793,HR-0007792,2024-03-29 05:39:40.595000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7810,HR-0007809,2024-03-08 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7822,HR-0007821,2024-07-29 05:39:40.602000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7835,HR-0007834,2024-09-24 05:39:40.612000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7840,HR-0007839,2025-02-01 05:39:40.614000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7842,HR-0007840,2025-06-18 05:39:40.613000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7847,HR-0007846,2024-05-03 05:39:40.600000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7849,HR-0007848,2025-05-31 05:39:40.608000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7876,HR-0007875,2024-02-17 05:39:40.613000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7889,HR-0007888,2024-05-06 05:39:40.594000,Record is stale or has no valid update timestamp.
DQ-00324,BT-0036,Employee Job Family,HR,employee_master,job_family,last_updated,Timeliness,maximum_age_days,7930,HR-0007929,2024-07-02 05:39:40.599000,Record is stale or has no valid update timestamp.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,75,HR-0000074,-50801.01,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,229,HR-0000228,-28366.41,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,412,HR-0000411,-19303.55,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,434,HR-0000433,-55884.99,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,457,HR-0000456,-29904.42,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,530,HR-0000529,-13358.31,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,695,HR-0000694,-17675.26,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,745,HR-0000744,-9466.89,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,750,HR-0000749,-10829.56,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,873,HR-0000872,-46407.29,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,1357,HR-0001356,-49112.9,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,1367,HR-0001366,-35961.68,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,1460,HR-0001459,-24750.74,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,1567,HR-0001566,-35441.86,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,1644,HR-0001643,-56070.25,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,1736,HR-0001735,-44289.5,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2016,HR-0002015,-21107.43,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2061,HR-0002060,-42491.64,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2134,HR-0002133,-5925.11,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2197,HR-0002196,-16752.02,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2358,HR-0002357,-19205.53,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2423,HR-0002422,-45913.14,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2445,HR-0002444,-15269.78,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2844,HR-0002843,-29631.33,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2868,HR-0002867,-55208.34,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2899,HR-0002898,-31658.29,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,2972,HR-0002971,-18338.09,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3092,HR-0003091,-56259.72,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3169,HR-0003168,-17846.74,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3174,HR-0003173,-47134.98,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3468,HR-0003467,-36412.9,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3761,HR-0003760,-52032.12,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3935,HR-0003934,-38525.23,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,3987,HR-0003986,-47188.29,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4028,HR-0004027,-24187.31,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4232,HR-0004231,-43372.45,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4252,HR-0004251,-10333.77,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4255,HR-0004254,-9779.52,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4257,HR-0004256,-21223.27,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4325,HR-0004324,-23222.58,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4402,HR-0004401,-24929.77,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4712,HR-0004711,-33703.88,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4716,HR-0004715,-32104.94,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4802,HR-0004801,-9332.99,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4825,HR-0004824,-50384.48,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,4962,HR-0004961,-9034.12,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5019,HR-0005018,-57337.91,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5056,HR-0005055,-29707.06,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5099,HR-0005098,-55986.7,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5147,HR-0005146,-18760.09,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5198,HR-0005197,-26980.63,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5225,HR-0005224,-59584.21,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5264,HR-0005263,-16660.84,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5502,HR-0005501,-12181.39,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5530,HR-0005529,-26295.72,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5641,HR-0005640,-57247.17,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,5778,HR-0005777,-10423.28,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6262,HR-0006261,-55998.0,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6453,HR-0006452,-16456.75,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6458,HR-0006457,-22065.93,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6486,HR-0006485,-17002.36,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6490,HR-0006489,-6833.05,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6669,HR-0006668,-6567.58,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6745,HR-0006744,-57917.55,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6855,HR-0006854,-48137.72,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6931,HR-0006930,-57933.81,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,6994,HR-0006993,-38214.71,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7011,HR-0007010,-6118.13,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7025,HR-0007024,-9660.21,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7087,HR-0007086,-55086.44,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7216,HR-0007215,-41285.01,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7384,HR-0007383,-40482.46,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7453,HR-0007452,-31907.03,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7490,HR-0007489,-43040.92,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7585,HR-0007584,-15834.7,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7595,HR-0007594,-46194.88,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7786,HR-0007785,-52935.09,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7807,HR-0007806,-14379.55,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7808,HR-0007807,-43732.97,Numeric value is below the minimum.
DQ-00326,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,monthly_salary_sar,Validity,numeric_minimum,7970,HR-0007969,-38329.78,Numeric value is below the minimum.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,11,HR-0000010,2024-06-14 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,20,HR-0000019,2025-01-19 05:39:40.597000,Record is stale or has no valid update timestamp.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,37,HR-0000036,2024-12-13 05:39:40.603000,Record is stale or has no valid update timestamp.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,41,HR-0000040,2024-03-31 05:39:40.591000,Record is stale or has no valid update timestamp.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,75,HR-0000074,2024-04-04 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,85,HR-0000084,2024-11-23 05:39:40.607000,Record is stale or has no valid update timestamp.
DQ-00330,BT-0037,Employee Monthly Salary,HR,employee_master,monthly_salary_sar,last_updated,Timeliness,maximum_age_days,151,HR-0000150,2025-06-19 05:39:40.615000,Record is stale or has no valid update timestamp.
